date,facility_id,facility_name,vaccine_id,vaccine_name,category_id,required_doses,dose_interval_days,average_rating,total_bookings_baseline,price,day_of_week,month,is_weekend,usage_count,current_stock,days_to_expiry,near_expiry,alert_threshold,low_stock
2026-05-03,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,5,1,4,231,300,0,40,0
2026-05-04,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,5,0,7,224,299,0,40,0
2026-05-05,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,5,0,8,216,298,0,40,0
2026-05-06,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,5,0,10,206,297,0,40,0
2026-05-07,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,5,0,10,196,296,0,40,0
2026-05-08,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,5,0,6,190,295,0,40,0
2026-05-09,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,5,1,4,186,294,0,40,0
2026-05-10,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,5,1,4,182,293,0,40,0
2026-05-11,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,5,0,7,175,292,0,40,0
2026-05-12,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,5,0,9,166,291,0,40,0
2026-05-13,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,5,0,10,156,290,0,40,0
2026-05-14,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,5,0,7,149,289,0,40,0
2026-05-15,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,5,0,7,142,288,0,40,0
2026-05-16,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,5,1,5,137,287,0,40,0
2026-05-17,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,5,1,4,133,286,0,40,0
2026-05-18,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,5,0,9,124,285,0,40,0
2026-05-19,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,5,0,9,115,284,0,40,0
2026-05-20,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,5,0,9,106,283,0,40,0
2026-05-21,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,5,0,6,100,282,0,40,0
2026-05-22,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,5,0,10,90,281,0,40,0
2026-05-23,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,5,1,5,85,280,0,40,0
2026-05-24,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,5,1,4,81,279,0,40,0
2026-05-25,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,5,0,8,73,278,0,40,0
2026-05-26,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,5,0,6,67,277,0,40,0
2026-05-27,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,5,0,9,58,276,0,40,0
2026-05-28,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,5,0,8,50,275,0,40,0
2026-05-29,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,5,0,9,153,374,0,40,0
2026-05-30,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,5,1,3,150,373,0,40,0
2026-05-31,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,5,1,4,146,372,0,40,0
2026-06-01,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,6,0,11,135,371,0,40,0
2026-06-02,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,6,0,7,128,370,0,40,0
2026-06-03,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,6,0,10,118,369,0,40,0
2026-06-04,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,6,0,9,109,368,0,40,0
2026-06-05,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,6,0,9,100,367,0,40,0
2026-06-06,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,6,1,4,96,366,0,40,0
2026-06-07,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,6,1,5,91,365,0,40,0
2026-06-08,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,6,0,9,82,364,0,40,0
2026-06-09,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,6,0,6,76,363,0,40,0
2026-06-10,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,6,0,10,66,362,0,40,0
2026-06-11,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,6,0,10,56,361,0,40,0
2026-06-12,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,6,0,10,158,309,0,40,0
2026-06-13,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,6,1,3,155,308,0,40,0
2026-06-14,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,6,1,4,151,307,0,40,0
2026-06-15,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,6,0,7,144,306,0,40,0
2026-06-16,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,6,0,7,137,305,0,40,0
2026-06-17,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,6,0,8,129,304,0,40,0
2026-06-18,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,6,0,8,121,303,0,40,0
2026-06-19,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,6,0,9,112,302,0,40,0
2026-06-20,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,6,1,5,107,301,0,40,0
2026-06-21,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,6,1,4,103,300,0,40,0
2026-06-22,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,6,0,9,94,299,0,40,0
2026-06-23,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,6,0,9,85,298,0,40,0
2026-06-24,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,6,0,9,76,297,0,40,0
2026-06-25,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,6,0,9,67,296,0,40,0
2026-06-26,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,6,0,10,57,295,0,40,0
2026-06-27,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,6,1,5,52,294,0,40,0
2026-06-28,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,6,1,5,146,407,0,40,0
2026-06-29,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,6,0,9,137,406,0,40,0
2026-06-30,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,6,0,9,128,405,0,40,0
2026-07-01,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,7,0,9,119,404,0,40,0
2026-07-02,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,7,0,6,113,403,0,40,0
2026-07-03,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,7,0,9,104,402,0,40,0
2026-07-04,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,7,1,4,100,401,0,40,0
2026-07-05,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,7,1,4,96,400,0,40,0
2026-07-06,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,7,0,10,86,399,0,40,0
2026-07-07,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,7,0,9,77,398,0,40,0
2026-07-08,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,7,0,11,66,397,0,40,0
2026-07-09,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,7,0,7,59,396,0,40,0
2026-07-10,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,7,0,7,52,395,0,40,0
2026-07-11,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,7,1,5,159,290,0,40,0
2026-07-12,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,7,1,4,155,289,0,40,0
2026-07-13,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,7,0,8,147,288,0,40,0
2026-07-14,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,7,0,4,143,287,0,40,0
2026-07-15,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,7,0,9,134,286,0,40,0
2026-07-16,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,7,0,10,124,285,0,40,0
2026-07-17,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,7,0,9,115,284,0,40,0
2026-07-18,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,7,1,3,112,283,0,40,0
2026-07-19,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,7,1,3,109,282,0,40,0
2026-07-20,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,7,0,5,104,281,0,40,0
2026-07-21,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,7,0,5,99,280,0,40,0
2026-07-22,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,7,0,7,92,279,0,40,0
2026-07-23,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,7,0,8,84,278,0,40,0
2026-07-24,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,7,0,8,76,277,0,40,0
2026-07-25,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,7,1,5,71,276,0,40,0
2026-07-26,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,7,1,4,67,275,0,40,0
2026-07-27,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,7,0,9,58,274,0,40,0
2026-07-28,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,7,0,9,155,432,0,40,0
2026-07-29,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,7,0,9,146,431,0,40,0
2026-07-30,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,7,0,5,141,430,0,40,0
2026-07-31,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,7,0,9,132,429,0,40,0
2026-08-01,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,8,1,5,127,428,0,40,0
2026-08-02,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,8,1,3,124,427,0,40,0
2026-08-03,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,8,0,7,117,426,0,40,0
2026-08-04,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,8,0,9,108,425,0,40,0
2026-08-05,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,8,0,6,102,424,0,40,0
2026-08-06,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,8,0,6,96,423,0,40,0
2026-08-07,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,8,0,9,87,422,0,40,0
2026-08-08,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,8,1,4,83,421,0,40,0
2026-08-09,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,8,1,5,78,420,0,40,0
2026-08-10,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,8,0,5,73,419,0,40,0
2026-08-11,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,8,0,6,67,418,0,40,0
2026-08-12,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,8,0,8,59,417,0,40,0
2026-08-13,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,8,0,9,50,416,0,40,0
2026-08-14,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,8,0,9,144,412,0,40,0
2026-08-15,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,8,1,5,139,411,0,40,0
2026-08-16,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,8,1,3,136,410,0,40,0
2026-08-17,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,8,0,5,131,409,0,40,0
2026-08-18,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,8,0,10,121,408,0,40,0
2026-08-19,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,8,0,7,114,407,0,40,0
2026-08-20,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,8,0,8,106,406,0,40,0
2026-08-21,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,8,0,5,101,405,0,40,0
2026-08-22,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,8,1,5,96,404,0,40,0
2026-08-23,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,8,1,3,93,403,0,40,0
2026-08-24,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,8,0,8,85,402,0,40,0
2026-08-25,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,8,0,9,76,401,0,40,0
2026-08-26,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,8,0,7,69,400,0,40,0
2026-08-27,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,8,0,9,60,399,0,40,0
2026-08-28,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,8,0,7,53,398,0,40,0
2026-08-29,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,8,1,2,51,397,0,40,0
2026-08-30,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,8,1,4,145,313,0,40,0
2026-08-31,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,8,0,8,137,312,0,40,0
2026-09-01,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,9,0,6,131,311,0,40,0
2026-09-02,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,9,0,3,128,310,0,40,0
2026-09-03,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,9,0,9,119,309,0,40,0
2026-09-04,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,9,0,8,111,308,0,40,0
2026-09-05,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,9,1,3,108,307,0,40,0
2026-09-06,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,9,1,3,105,306,0,40,0
2026-09-07,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,9,0,7,98,305,0,40,0
2026-09-08,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,9,0,8,90,304,0,40,0
2026-09-09,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,9,0,9,81,303,0,40,0
2026-09-10,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,9,0,5,76,302,0,40,0
2026-09-11,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,9,0,10,66,301,0,40,0
2026-09-12,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,9,1,5,61,300,0,40,0
2026-09-13,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,9,1,2,59,299,0,40,0
2026-09-14,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,9,0,7,52,298,0,40,0
2026-09-15,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,9,0,9,160,616,0,40,0
2026-09-16,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,9,0,8,152,615,0,40,0
2026-09-17,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,9,0,8,144,614,0,40,0
2026-09-18,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,9,0,11,133,613,0,40,0
2026-09-19,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,9,1,4,129,612,0,40,0
2026-09-20,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,9,1,4,125,611,0,40,0
2026-09-21,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,9,0,8,117,610,0,40,0
2026-09-22,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,9,0,9,108,609,0,40,0
2026-09-23,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,9,0,9,99,608,0,40,0
2026-09-24,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,3,9,0,8,91,607,0,40,0
2026-09-25,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,4,9,0,10,81,606,0,40,0
2026-09-26,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,5,9,1,4,77,605,0,40,0
2026-09-27,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,6,9,1,5,72,604,0,40,0
2026-09-28,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,0,9,0,9,63,603,0,40,0
2026-09-29,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,1,9,0,7,56,602,0,40,0
2026-09-30,2,VaxCare Thủ Đức - Bình Chiểu,1,Vắc xin BCG (Bacille Calmette–Guérin),1,1,0,4.9,860,250000,2,9,0,11,159,342,0,40,0
2026-05-01,2,VaxCare Thủ Đức - Bình Chiểu,2,Vắc xin Viêm gan B (Hepatitis B),1,3,30,4.8,1420,350000,4,5,0,8,280,173,0,40,0
2026-05-02,2,VaxCare Thủ Đức - Bình Chiểu,2,Vắc xin Viêm gan B (Hepatitis B),1,3,30,4.8,1420,350000,5,5,1,8,272,172,0,40,0
2026-05-03,2,VaxCare Thủ Đức - Bình Chiểu,2,Vắc xin Viêm gan B (Hepatitis B),1,3,30,4.8,1420,350000,6,5,1,6,266,171,0,40,0
